Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Germany,DEU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4094.0603595302,4209.79608663882,4108.40129887204,4084.50334562012,4114.40640911258,4086.61600659697,4204.79843201791,3985.80810151686,4036.82765105003,3790.46996808039,3997.04691775541,3797.77835489281,3876.94810409338,3867.62236010767,3749.10605377705,..,..
Germany,DEU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,30.8295377230118,31.8706791751726,32.5740396235895,32.591483189795,35.4484237785274,37.7404535695349,41.1903478533375,43.0099115480875,43.4598749287594,37.8022013754532,42.2503740223096,44.8181730740774,45.982539717068,45.4577105978261,45.6520162931397,46.781180551434,..
Germany,DEU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.38,1.35,1.34,1.34,1.36,1.34,1.33,1.37,1.38,1.36,1.39,1.36,1.38,1.39,1.39,..,..
Germany,DEU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,247986590494.92,56930659865.4258,51222015764.7201,65348359020.9572,-20444719445.6139,59855759874.2003,87441737295.5494,50845049518.8357,30926055579.1302,56668665257.6315,86053684912.306,97480731019.8159,65464274951.493,62712000388.4761,9444773927.54354,46227109664.0211,..
Germany,DEU,Forest area (sq. km),AG.LND.FRST.K2,113540,113600,113660,113720,113780,113840,113890,113940,113990,114040,114090,114110,114130,114150,114170,114190,..
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1949953934033.54,1950648769574.94,2079136081309.99,2505733634311.51,2819245095604.67,2861410272354.18,3002446368084.31,3439953462907.2,3752365607148.09,3418005001389.27,3417298013245.03,3757464553794.83,3543983909148.01,3752513503278.41,3879276587198.91,3363446822668.29,..
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.96204536784524,1.69547145188611,0,-0.709906171880789,1.16997041286515,0.70671394810023,3.70015957205484,3.26053529682157,1.08231540391905,-5.61886043465857,4.07993330487069,3.66000015503516,0.491992829138056,0.489584482494635,1.59533809824777,1.7207335002516,..
Germany,DEU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,26210,24790,23710,26230,31730,35880,38370,40700,43870,43810,44790,46480,46710,46610,47680,45940,..
Germany,DEU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,27100,28300,28980,29720,31660,32250,34850,36970,38400,37910,40040,43770,44590,46360,48150,49090,..
Germany,DEU,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2154663483622.21,2041095568815.3,1955614862403.06,2164886901171.95,2618466106372.05,2959403925028.03,3160529440839.76,3348290968232.04,3601764829828.02,3588451628670.96,3662524189694.67,3801607013049.31,3756626196579,3828326365236.99,3861147286045.86,3739792295514.95,..
Germany,DEU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2227592081855.72,2330574154940.97,2390131145997.24,2452688623976.15,2612507169445.71,2659840888439.72,2870954883857.51,3041589042533.65,3152657054294.18,3105194096618.74,3274082167777.78,3513624912677.07,3585851182476.63,3738521917518,3899062067885.93,4009447743060.72,..
Germany,DEU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.923259374055,22.3139665573319,19.9192048124058,19.6873986523008,19.1208128176445,18.8145302191355,19.7726104669383,20.7493146269939,20.8600404412626,18.0674557367454,19.625396308613,21.0775326289621,19.3067731105842,19.4591046761775,19.7606987855386,19.24304772456,..
Germany,DEU,"Gross enrollment ratio, primary, both sexes (%)",SE.PRM.ENRR,107.17342376709,106.712280273438,104.742706298828,104.153839111328,104.734893798828,104.683662414551,105.582000732422,105.958877563477,105.013496398926,104.217079162598,103.68798828125,103.105751037598,103.090301513672,103.038803100586,103.334609985352,..,..
Germany,DEU,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,99.8445434570313,100.641830444336,101.641189575195,102.03214263916,102.389457702637,102.506103515625,103.197898864746,102.510787963867,103.58659362793,103.326179504395,103.983703613281,103.643310546875,102.883880615234,102.477699279785,102.429862976074,..,..
Germany,DEU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,18.6258136594924,18.3163750587475,17.4520402467974,16.9009747730051,17.8165365146677,17.4225993357946,17.1358988126545,13.994891161286,13.3047185085267,15.2587406087745,15.250990451373,14.9635385637821,15.9764857498027,16.0800683207586,16.0024056209854,16.6611459277152,..
Germany,DEU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92,94,94,95,96,96,96,97,97,97,97,97,97,97,97,97,..
Germany,DEU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.5604588751134,30.1071174622107,28.1989688995107,28.9276512558106,30.4076860064652,32.6807367679911,35.8918207458477,36.3606196010711,37.4850297063715,32.8628448794446,37.0527042006775,39.929562875492,39.8922146570664,39.4995824841485,39.1290489170397,39.2126799480352,..
Germany,DEU,Improved sanitation facilities (% of population with access),SH.STA.ACSN,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,..
Germany,DEU,Improved water source (% of population with access),SH.H2O.SAFE.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Germany,DEU,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,7.39,7.75,8.11,8.1,8.01,8.37,..,..,..,..,..
Germany,DEU,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,30.9066396680978,30.1144710725762,29.3639133202292,29.2503381438199,29.4152581664501,29.3975849220445,30.1241309356426,30.5315827643542,30.0631979051185,27.8077197001136,30.1625321155449,30.5668516415041,30.7058108703476,30.1827479285212,30.5304894826373,30.4878039845226,..
Germany,DEU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-0.449787883882266,1.27699969907418,1.35055164346171,1.20686598640319,1.09372783579602,0.620694358469208,0.304045355331681,1.69738727073032,0.838791683041933,1.75699419961073,0.75770440762841,1.07047690808513,1.54029407928131,1.96539051660558,1.83197165224502,1.96947445513199,..
Germany,DEU,Internet users (per 100 people),IT.NET.USER.P2,30.2163466048889,31.650939416316,48.82,55.9,64.73,68.71,72.16,75.16,78,79,82,81.26999953602,82.3499984738392,84.17,86.19,87.5898,..
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.9268292682927,78.3292682926829,78.2292682926829,78.3804878048781,78.6804878048781,78.9317073170732,79.1317073170732,79.5341463414634,79.7365853658537,79.8365853658537,79.9878048780488,80.7414634146342,80.8926829268293,80.8439024390244,80.8439024390244,..,..
Germany,DEU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,53.7965135471738,54.226294405809,53.2006193518163,54.1227656996203,57.6618364590375,61.0883129304899,67.1049631583677,69.0764219769683,70.122123180444,59.8708243637299,67.7066384754974,72.6248862396166,72.1212232223274,69.9877549052259,69.6431176592327,70.7456885288972,..
Germany,DEU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.44362337465981,1.40596830057114,1.4107699758746,1.39904868293034,1.34808994900071,1.32993750162983,1.26877676799331,1.23705351281021,1.28131660511996,1.38890695368007,1.35365069029402,1.28111219627689,1.31126144743425,1.22399371603261,1.18843474364981,1.17108829406295,..
Germany,DEU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,57.7183339793647,67.1496481821924,70.6552989801298,77.33760058662,85.0602066738094,94.5548699867257,102.282888829324,115.140360843206,126.55750743066,126.228057746668,106.48369587659,109.659567482399,111.594039820304,120.921165091394,120.420185505886,116.712283291961,..
Germany,DEU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.4,5.2,5.1,5,4.9,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4,3.9,3.8,3.7,..
Germany,DEU,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,100.0246660595,101.6917438272,102.2551907969,100.6638193617,97.7178434077,95.3863770686,95.5091147339,93.2525561808,98.863190521,96.412037037,93.2991022619,92.4872992461,94.2483916816,96.4994459555,99.3678614367,..
Germany,DEU,Net migration,SM.POP.NETM,..,..,1217,..,..,..,..,31640,..,..,..,..,1249998,..,..,..,..
Germany,DEU,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3604217127.67166,3881051366.8267,4648818606.26871,5744477068.85371,6510982713.06399,6865779218.67747,7482286879.92493,9769923180.839,10973972374.9409,12333262473.3282,12791629121.2825,16608968647.8818,15898416501.5734,16343359194.233,17051120248.9798,15362079257.6611,..
Germany,DEU,Population density (people per sq. km of land area),EN.POP.DNST,235.596813297034,236.027300085985,236.451570830706,236.616427281328,236.592195429653,236.464680582636,236.225197866483,235.943361918146,235.522178240542,234.939637417171,234.606908225034,230.304633348634,230.750625466231,231.155712565925,232.108053883634,234.106531957581,..
Germany,DEU,Population growth (annual %),SP.POP.GROW,0.135431600393084,0.168225361337335,0.168128319406931,0.0553633035873241,-0.021709727650009,-0.0567782618352031,-0.112797497644931,-0.133718572600486,-0.190142844695674,-0.253383410163402,-0.153198446937304,0.0253621280208064,-1.69134895621081,2.10015710103447,-1.41037952718465,0.530366450974923,..
Germany,DEU,"Population, total",SP.POP.TOTL,82211508,82349925,82488495,82534176,82516260,82469422,82376451,82266372,82110097,81902307,81776930,81797673,80425823,82132753,80982500,81413145,..
Germany,DEU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,1.10000002384186,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,105.90242767334,107.900390625,103.66748046875,102.786613464355,101.541343688965,98.6077728271484,99.9436721801758,104.798789978027,103.040481567383,103.270057678223,102.706871032715,102.165321350098,100.101470947266,100.69409942627,100.294509887695,..,..
Germany,DEU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,29.8478133504687,28.9022180425259,28.7086801642157,28.966073294656,27.7852745065224,27.9271229018715,27.7658414290191,27.449815575972,27.6668982800753,28.6864503227275,27.8483058533522,28.2255319778626,28.4236801461791,28.3752972146739,28.5458612210279,..,..
Germany,DEU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.989310026168823,0.989589989185333,0.987200021743774,0.983720004558563,0.982699990272522,0.981389999389648,0.97816002368927,0.979939997196198,0.97843998670578,0.961480021476746,0.96314001083374,0.962650001049042,0.960550010204315,0.960709989070892,0.959240019321442,..,..
Germany,DEU,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,68.0367078576416,68.7354372998025,69.6898531984483,69.8826571121919,69.5827132822,69.8436567941958,69.0956742165719,68.6429405313617,69.0423120063003,71.4561560250014,69.1181658228148,68.6108106905956,68.5119721003342,68.8731501422937,68.6928507472443,68.8765495508235,..
Germany,DEU,Surface area (sq. km),AG.SRF.TOTL.K2,357030,357030,357040,357040,357050,357090,357100,357100,357110,357120,357127,357140,357170,357340,357380,357380,..
Germany,DEU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.6638475204112,10.9251095258848,10.7819706783627,10.9564069763252,10.3891007742379,10.5988195718123,10.8146244646401,11.2723467410464,11.390890566568,11.5580340449055,11.1157880049301,11.4417783894167,11.5585912858106,11.5249589560688,11.5025325503689,..,..
Germany,DEU,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,27.66,..,..,..,..,..,..,..,..,..,..,..,..,..,38.46,..,..
Germany,DEU,Time required to start a business (days),IC.REG.DURS,..,..,..,45,45,22,22,18,17.5,17.5,14.5,14.5,14.5,14.5,14.5,10.5,10.5
Germany,DEU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Urban population growth (annual %),SP.URB.GROW,0.139537496255531,0.231161277036654,0.251524923896156,0.135960913901272,0.0547298361763478,0.033236123668532,0.0765120220134956,0.139399919338657,0.0808778444682869,0.0142057707111806,0.113677273516088,0.290185263337938,-1.42320917049157,2.37025038420889,-1.13835005548443,0.80564047751935,..
India,IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,66.8582,63.5316,60.205,57.0818,53.9586,50.8354,47.7122,44.589,41.759,38.929,36.099,33.269,30.439,28.0568,25.6746,23.2924,..
India,IND,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,23.0218527819338,22.9223061853018,20.6957414671242,20.7427547013895,19.0285523478147,18.8105434230042,18.2882250924827,18.9324313034602,18.4430159755089,18.393550097346,18.879704461114,18.5257088865401,18.2496544812433,18.3266140526165,17.391733738112,17.0454561821966,..
India,IND,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,42.2130013831259,..,..,..,..,..,..,..,..,..,52.627939142462,..,52.627939142462,..,..
India,IND,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,42.5,..,..,..,..,..,45.5,..,52.3,..,..,..,..,..,..,..,..
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.97947033926396,0.971326099786583,0.967041941167068,0.99208571203863,1.02476958667153,1.06836934489628,1.121874734812,1.19320541762198,1.31018188091772,1.43194797022643,1.3970045783777,1.48043564428056,1.59743618869607,1.59027282895444,..,..,..
India,IND,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,46.9,..,..,..,53,..,56.3,..,54.8,..,..,..,..,..,..,..,..
India,IND,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,51.1869875005783,52.8688222424429,56.9580499238876,55.6826532908631,57.5837468644483,58.3617604662856,60.8748915743041,62.7151806814286,69.7939972623326,72.3472328350427,74.1988709626514,76.1484337566245,77.1226161488589,77.6456026235023,75.7851095005618,76.7014893663299,..
India,IND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,394.802537088203,394.953507231011,411.822952320545,431.707987957522,452.896173289272,469.368748481601,510.703014088073,543.356622439017,562.935282514852,601.550583452723,643.879754314113,698.430226492584,724.49074584411,765.003408670448,..,..,..
India,IND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,418.922186387417,418.588556330675,423.580114418985,425.604507547756,442.073208188516,452.366979738706,468.555735960186,486.292374786076,501.564485225986,545.264224607111,562.700487901511,574.320362310253,595.100060012442,606.053815878544,..,..,..
India,IND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.7732329729492,12.3419398544364,14.0185416899385,14.6902911972804,17.5513284812893,19.2801488302069,21.0694751968128,21.0082895202304,24.2682373734358,20.6162433662576,22.5911946333731,24.5412246777722,24.5163560056176,25.3239833317819,22.9101463341448,19.9386789230195,..
India,IND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,101131480000,99500089000,105741612000,118884623000,123644482000,121195475000,159525523000,204057533000,227111767000,256312230000,290427553000,334399295000,392625128000,427296379000,457552597000,479558646000,..
India,IND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.311,3.243,3.174,3.105,3.036,2.966,2.896,2.826,2.755,2.687,2.622,2.563,2.51,2.465,2.427,..,..
India,IND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3584217307.18756,5128093561.62688,5208967106.27894,3681984671.43429,5429250989.85717,7269407225.61438,20029119267.1396,25227740886.6819,43406277075.8109,35581372929.6642,27396885033.7838,36498654597.8589,23995685014.2142,28153031270.3203,34576643694.1383,44009492129.5319,..
India,IND,Forest area (sq. km),AG.LND.FRST.K2,653900,658538,663176,667814,672452,677090,681252,685414,689576,693738,697900,699684,701468,703252,705036,706820,..
India,IND,GDP (current US$),NY.GDP.MKTP.CD,476609148165.173,493954161367.563,523968381476.715,618356467437.027,721584805204.777,834214699568.14,949116769619.554,1201071960529.75,1186913419021.34,1323896417147.06,1656562168648.57,1822989507290.05,1828985283085,1863208343557.81,2042438591343.98,2095398349095.54,..
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.84099115681246,4.82396626420316,3.80397532123557,7.86038147525927,7.92293661312628,9.28483150737219,9.26395889783758,8.60820459986418,3.89095706241433,8.47978389691141,10.259963064587,6.6383637999583,5.61856277332065,6.6388127357182,7.24347174583309,7.56336717950757,..
India,IND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,450,460,470,530,620,730,810,930,1000,1110,1220,1370,1480,1520,1560,1600,..
India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1980,2090,2170,2340,2560,2840,3150,3470,3620,3900,4270,4590,4860,5200,5610,6030,..
India,IND,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,475361297927.471,494030199911.684,509029048057.573,584032659131.285,699419911386.763,830107142978.797,941326222666.395,1098502914173.67,1199992281857.59,1350221403485.61,1507859119703.74,1715208452680.03,1874432966159.54,1947974294596.72,2024491302747.59,2091766800102.11,..
India,IND,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2083389127371.99,2237998187000.4,2363404668767.48,2598158124950.88,2882231529075.88,3250637615200.94,3658434994960.22,4093481391651.51,4328385253401.02,4730997485962.9,5254662351434.58,5730998801229.71,6146216778342.18,6655549234043.49,7269870808926.55,7905581090409.75,..
India,IND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.1147468364005,25.5728150171251,24.9682845868862,26.1381718025536,32.4541396800051,34.2796353569237,35.8716874502593,42.4623916085919,38.2189198509355,40.6427021481493,40.6682771454987,39.5775054751139,38.2616600306191,34.6611738616664,34.0928500194891,32.3679854798448,..
India,IND,"Gross enrollment ratio, primary, both sexes (%)",SE.PRM.ENRR,94.5876312255859,94.412467956543,95.0235595703125,102.962348937988,..,..,..,110.22144317627,110.863502502441,109.573028564453,109.183647155762,108.374717712402,109.757751464844,110.584648132324,..,..,..
India,IND,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,45.0636215209961,45.3412284851074,47.2662582397461,49.8231811523438,51.5717010498047,54.1727409362793,55.0823287963867,57.4771995544434,60.5557403564453,59.7939300537109,63.2909393310547,66.4216766357422,69.1641464233398,68.8972091674805,..,..,..
India,IND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,6.25554922806063,6.97022930324046,6.23780301144803,5.94771749347076,5.99807028114686,5.80380305249646,6.07240322389978,6.40329033082546,6.77773319060756,9.09372444877786,7.18054875539038,6.87079929956433,6.63225648619239,8.07393985306161,8.58625988056907,7.51775804690333,..
India,IND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,56,57,56,60,64,68,69,70,72,78,82,84,83,83,85,87,..
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,13.6640608710109,13.2033292120996,14.9815485883645,15.3748937837587,19.3061189703922,22.0250412496129,24.2283177885001,25.1519079065545,29.4969171474541,26.1623331155413,27.0993434915751,31.0844989128023,31.2362621682972,28.3014162441257,25.8894136123701,22.4733752798239,..
India,IND,Improved sanitation facilities (% of population with access),SH.STA.ACSN,25.6,26.6,27.6,28.6,29.6,30.6,31.6,32.6,33.6,34.6,35.5,36.5,37.5,38.5,39.5,39.6,..
India,IND,Improved water source (% of population with access),SH.H2O.SAFE.ZS,80.6,81.5,82.5,83.5,84.5,85.5,86.5,87.4,88.4,89.4,90.3,91.3,92.2,93.1,94.1,94.1,..
India,IND,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,8.28,..,..,..,..,..
India,IND,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,25.999858448017,25.0835606797326,26.1705736808436,26.0094233854027,27.9250581809662,28.1336444309062,28.8418269087193,34.6663347281333,33.7775489307203,33.146804644088,32.4254555251767,32.5047992504484,31.7319805979258,30.8087600081594,30.0083304644494,29.7233093103786,..
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.644970161058,3.21561601740324,3.71568377657489,3.86779808618248,5.72541322722107,4.23692511895295,6.42259004901074,3.6702829561375,8.66466534693508,6.06382930386988,8.98381955787444,8.53971439555828,7.85168315068638,6.22662403112932,3.29961779958288,1.06718630403606,..
India,IND,Internet users (per 100 people),IT.NET.USER.P2,0.527532449930946,0.660146377009928,1.53787558175083,1.68648997063625,1.97613649190559,2.38807499995774,2.80549986534254,3.95,4.38,5.12,7.5,10.07,12.5800609138955,15.1,21,26,..
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.6306341463415,63.0198536585366,63.3991951219512,63.7745365853659,64.1478048780488,64.5238780487805,64.9080975609756,65.3004390243903,65.6994390243903,66.1026341463415,66.5061463414634,66.9041707317073,67.2898780487805,67.6604146341463,68.0138048780488,..,..
India,IND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,19.702097696089,18.980101258877,20.1857600074863,21.2693821324662,24.4495170529447,29.0675769829435,31.6312712628963,31.5991474676175,43.4622940252329,31.8839823518543,34.8060707235865,42.0939005370758,43.0031945731872,41.8764124096889,38.4639863019358,31.4557683165354,..
India,IND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.94892990642887,2.92443554621512,2.8268668303915,2.6777769322369,2.82875224798097,2.75490766621191,2.52680863026255,2.41602397052755,2.63008596184786,2.98414464725022,2.79228533051036,2.65158495242875,2.53547653435491,2.46411827633748,2.48815792057442,2.42141917655536,..
India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.343205051182546,0.617271780899159,1.2073865423301,3.08012504543367,4.70185237172544,7.99720675861953,14.5238823400218,20.1553754965349,29.5310396834432,44.120091078273,62.3900648719982,73.1980389481979,69.9223897713815,70.7831816701051,74.4837699065089,78.8413634784012,..
India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,91.2,87.7,84.3,81,77.7,74.6,71.5,68.5,65.6,62.7,59.9,57.2,54.5,52.1,49.8,47.7,..
India,IND,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,97.8215767635,88.6308983885,96.2010998823,91.6767826232,87.8158428532,85.7007422671,81.6053085658,81.6053085658,95.0126490417,93.4719033816,89.9928002781,90.0830638691,92.4462082518,94.9438211989,104.391555693,..
India,IND,Net migration,SM.POP.NETM,..,..,-2206411,..,..,..,..,-2829378,..,..,..,..,-2598218,..,..,..,..
India,IND,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1372840000,1732090000,1757870000,729780000,774020000,1875790000,1384300000,1390500000,2117070000,2500390000,2811780000,3245190000,1667240000,2435280000,2983560000,..,..
India,IND,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,78.8888888888889,77.7777777777778,80,78.8888888888889,80,75.5555555555556,81.1111111111111,76.6666666666667,75.5555555555556,73.3333333333333,81.1111111111111,77.7778,81.1111333333333
India,IND,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,12883465957.0616,14273018777.5311,15735736285.9137,20999150983.0332,18750377106.6241,22125089480.4982,28333642279.8541,37216755275.2503,49977276916.3209,49203912008.5506,53479960083.2432,62499075444.7366,68820517837.6536,69970360846.7858,70388642796.5471,68909693352.8351,..
India,IND,Population density (people per sq. km of land area),EN.POP.DNST,354.326858357522,360.517891557553,366.673289631675,372.788007829974,378.858842186339,384.881656739058,390.855715578217,396.774384079053,402.621463478621,408.376922430117,414.028200014126,419.564848193355,424.994581241024,430.345478761869,435.657170581093,440.957532818286,..
India,IND,Population growth (annual %),SP.POP.GROW,1.7721144435853,1.73217695125204,1.69296472529366,1.65386818689212,1.61537731932809,1.57722142926792,1.54025760745955,1.50293390579442,1.46290068776241,1.41937534698082,1.37435100597576,1.32840109681551,1.28583203721824,1.25119062623581,1.22673029572789,1.20929453040919,..
India,IND,"Population, total",SP.POP.TOTL,1053481072,1071888190,1090189358,1108369577,1126419321,1144326293,1162088305,1179685631,1197070109,1214182182,1230984504,1247446011,1263589639,1279498874,1295291543,1311050527,..
India,IND,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,38.21,..,..,..,..,31.1,..,21.23,..,..,..,..,..
India,IND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,37.2,..,..,..,..,29.8,..,21.9,..,..,..,..,..
India,IND,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,43.5,..,..,..,..,..,..,..,29.3999996185303,..,..
India,IND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,71.7548370361328,72.4300994873047,75.818717956543,80.3037033081055,..,..,..,..,94.967903137207,95.9266815185547,..,92.8821411132813,..,96.2090377807617,..,..,..
India,IND,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,11.5017239155829,10.8497790063639,11.3943133930159,11.6488369572551,11.8746765543921,12.1305514070644,13.1925214361923,14.6279061748727,12.8885432047674,11.5754767994848,13.33522940129,11.4963770280749,12.5905903779374,12.5650988406082,..,..,..
India,IND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.787299990653992,0.795090019702911,0.815699994564056,0.900110006332397,..,..,..,0.929660022258759,0.9548299908638,0.978510022163391,0.978630006313324,0.98905998468399,0.995000004768372,1.06493997573853,..,..,..
India,IND,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,50.9782887700492,51.9941331349656,53.1336848520323,53.2478219135887,53.0463894712191,53.0558121460896,52.8699479987979,46.4012339684065,47.7794350937708,48.459645258566,48.6948400137093,48.9694918631349,50.0183649209394,50.8646259393205,52.5999357974386,53.2312345074248,..
India,IND,Surface area (sq. km),AG.SRF.TOTL.K2,3287260,3287260,3287260,3287260,3287260,3287260,3287260,3287260,3287260,3287260,3287260,3287260,3287260,3287260,3287259,3287259,..
India,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,8.65830340454038,7.94020755211745,8.52674103971312,8.95110931272321,9.40586701542926,9.91376763580563,11.0254813270753,12.2662549836321,11.0879892220897,9.94302796618703,10.50751919203,10.1777245152701,10.8287882090815,10.9633267092871,..,..,..
India,IND,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2.95,..,..,..,..,..,..,..,..,..,..,..,..,..,3.13,..,..
